categoria,tabela,coluna,yaml_local,rotulo_local,descricao_local,codigos_locais_json,formato_local,referencias_locais_json,mencao_textual_em_pdf,validacao_semantica
SIHSUS,t000_RDRR2301,UTI_MES_TO,src/omnisus_db/data/dicionarios/sih_rd.yaml,Total dias UTI,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,MARCA_UTI,src/omnisus_db/data/dicionarios/sih_rd.yaml,Tipo de UTI,,"{""00"": ""Não utilizou UTI"", ""01"": ""UTI Adulto tipo I"", ""02"": ""UTI Adulto tipo II"", ""03"": ""UTI Adulto tipo III"", ""04"": ""UTI Infantil tipo I"", ""05"": ""UTI Infantil tipo II"", ""06"": ""UTI Infantil tipo III"", ""07"": ""UTI Neonatal tipo I"", ""08"": ""UTI Neonatal tipo II"", ""09"": ""UTI Neonatal tipo III"", ""10"": ""UTI de Queimados"", ""11"": ""UTI Coronariana tipo II (UCO II)"", ""12"": ""UTI Coronariana tipo III (UCO III)"", ""74"": ""UTI Adulto (antes da tipificação)"", ""75"": ""UTI Infantil (antes da tipificação)"", ""76"": ""UTI Neonatal (antes da tipificação)""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,UTI_INT_IN,src/omnisus_db/data/dicionarios/sih_rd.yaml,Dias UCI mês internação,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,UTI_INT_AN,src/omnisus_db/data/dicionarios/sih_rd.yaml,Dias UCI mês anterior,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,UTI_INT_AL,src/omnisus_db/data/dicionarios/sih_rd.yaml,Dias UCI mês alta,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,UTI_INT_TO,src/omnisus_db/data/dicionarios/sih_rd.yaml,Total dias UCI,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DIAR_ACOM,src/omnisus_db/data/dicionarios/sih_rd.yaml,Diárias de acompanhante,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,QT_DIARIAS,src/omnisus_db/data/dicionarios/sih_rd.yaml,Diárias cobradas,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,PROC_SOLIC,src/omnisus_db/data/dicionarios/sih_rd.yaml,Procedimento solicitado (SIGTAP),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,PROC_REA,src/omnisus_db/data/dicionarios/sih_rd.yaml,Procedimento realizado (SIGTAP),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_SH,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor serviços hospitalares,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_SP,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor serviços profissionais,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_SADT,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor SADT,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_RN,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor recém-nascido,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_ACOMP,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor acompanhante,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_ORTP,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor órteses/próteses,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_SANGUE,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor sangue/hemoderivados,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_SADTSR,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor tomografia/ressonância,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_TRANSP,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor transplantes,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_OBSANG,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor analgesia obstétrica,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_PED1AC,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor acompanhante pediatria,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_TOT,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor total da AIH,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VAL_UTI,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor UTI,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,US_TOT,src/omnisus_db/data/dicionarios/sih_rd.yaml,Valor total (dólar referência),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DT_INTER,src/omnisus_db/data/dicionarios/sih_rd.yaml,Data de internação,,,yyyyMMdd,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DT_SAIDA,src/omnisus_db/data/dicionarios/sih_rd.yaml,Data de saída,,,yyyyMMdd,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DIAG_PRINC,src/omnisus_db/data/dicionarios/sih_rd.yaml,Diagnóstico principal (CID-10),,,,"[{""fields"": ""diag_princ"", ""reference"": {""resource"": ""aux_cid10"", ""fields"": ""codigo""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DIAG_SECUN,src/omnisus_db/data/dicionarios/sih_rd.yaml,Diagnóstico secundário,,,,"[{""fields"": ""diag_secun"", ""reference"": {""resource"": ""aux_cid10"", ""fields"": ""codigo""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,COBRANCA,src/omnisus_db/data/dicionarios/sih_rd.yaml,Motivo de saída/cobrança,,"{""11"": ""Alta curado"", ""12"": ""Alta melhorado"", ""14"": ""Alta a pedido"", ""15"": ""Alta com previsão de retorno"", ""16"": ""Alta por evasão"", ""18"": ""Alta por outros motivos"", ""19"": ""Alta de paciente agudo em psiquiatria"", ""21"": ""Permanência por característica da doença"", ""22"": ""Permanência por intercorrência"", ""23"": ""Permanência por impossibilidade socio-familiar"", ""24"": ""Permanência por processo de doação de órgãos"", ""25"": ""Permanência por mudança de procedimento"", ""26"": ""Permanência por reoperação"", ""27"": ""Permanência por outros motivos"", ""28"": ""Transferência para outro estab."", ""31"": ""Transferência para internação domiciliar"", ""41"": ""Óbito com DO pelo médico assistente"", ""42"": ""Óbito com DO pelo IML"", ""43"": ""Óbito com DO pelo SVO"", ""51"": ""Encerramento administrativo"", ""61"": ""Alta mãe/puérpera e RN"", ""62"": ""Alta mãe/puérpera e permanência RN"", ""63"": ""Alta mãe/puérpera e óbito RN"", ""64"": ""Alta mãe/puérpera com óbito neonatal"", ""65"": ""Óbito mãe/puérpera e alta RN"", ""66"": ""Óbito mãe/puérpera e permanência RN"", ""67"": ""Óbito mãe/puérpera e óbito RN""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,NATUREZA,src/omnisus_db/data/dicionarios/sih_rd.yaml,Natureza jurídica (antigo),,"{""10"": ""Administração direta da saúde (MS/SES/SMS)"", ""20"": ""Administração direta de outros órgãos"", ""30"": ""Administração indireta — Autarquias"", ""40"": ""Administração indireta — Fundações públicas"", ""50"": ""Administração indireta — Empresa pública"", ""60"": ""Administração indireta — Org. social pública"", ""61"": ""Entidade beneficente sem fins lucrativos"", ""70"": ""Entidade empresarial"", ""80"": ""Entidade sem fins lucrativos""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,NAT_JUR,src/omnisus_db/data/dicionarios/sih_rd.yaml,Natureza jurídica (CONCLA),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,GESTAO,src/omnisus_db/data/dicionarios/sih_rd.yaml,Tipo de gestão,,"{""0"": ""Estadual"", ""1"": ""Municipal"", ""2"": ""Estadual plena"", ""3"": ""Municipal plena (NOAS)"", ""4"": ""Municipal plena (NOB)""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,RUBRICA,src/omnisus_db/data/dicionarios/sih_rd.yaml,Rubrica orçamentária,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,IND_VDRL,src/omnisus_db/data/dicionarios/sih_rd.yaml,Exame VDRL (sífilis),,"{""0"": ""Não realizado"", ""1"": ""Reagente (positivo)"", ""2"": ""Não reagente (negativo)"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,MUNIC_MOV,src/omnisus_db/data/dicionarios/sih_rd.yaml,Município do hospital (IBGE),,,,"[{""fields"": ""munic_mov"", ""reference"": {""resource"": ""aux_municipios"", ""fields"": ""codigo_ibge""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,COD_IDADE,src/omnisus_db/data/dicionarios/sih_rd.yaml,Unidade da idade,,"{""0"": ""Ignorada"", ""2"": ""Dias"", ""3"": ""Meses"", ""4"": ""Anos"", ""5"": ""Mais de 100 anos""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,IDADE,src/omnisus_db/data/dicionarios/sih_rd.yaml,Idade,,,idade_sih,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,DIAS_PERM,src/omnisus_db/data/dicionarios/sih_rd.yaml,Dias de permanência,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,MORTE,src/omnisus_db/data/dicionarios/sih_rd.yaml,Óbito,,"{""0"": ""Não"", ""1"": ""Sim""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,NACIONAL,src/omnisus_db/data/dicionarios/sih_rd.yaml,Nacionalidade,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,NUM_PROC,src/omnisus_db/data/dicionarios/sih_rd.yaml,Número do processamento,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CAR_INT,src/omnisus_db/data/dicionarios/sih_rd.yaml,Caráter da internação,,"{""01"": ""Eletiva"", ""02"": ""Urgência"", ""03"": ""Acidente no local de trabalho"", ""04"": ""Acidente no trajeto p/ trabalho"", ""05"": ""Outros acidentes de trânsito"", ""06"": ""Outras causas externas"", ""1"": ""Eletiva"", ""2"": ""Urgência""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,TOT_PT_SP,src/omnisus_db/data/dicionarios/sih_rd.yaml,Total pontos serviços profissionais,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CPF_AUT,src/omnisus_db/data/dicionarios/sih_rd.yaml,CPF do autorizador,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,HOMONIMO,src/omnisus_db/data/dicionarios/sih_rd.yaml,Homônimo,,"{""0"": ""Não"", ""1"": ""Sim""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,NUM_FILHOS,src/omnisus_db/data/dicionarios/sih_rd.yaml,Número de filhos,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,INSTRU,src/omnisus_db/data/dicionarios/sih_rd.yaml,Grau de instrução,,"{""0"": ""Ignorado"", ""1"": ""Analfabeto"", ""2"": ""Ensino Fundamental"", ""3"": ""Ensino Médio"", ""4"": ""Ensino Superior"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CID_NOTIF,src/omnisus_db/data/dicionarios/sih_rd.yaml,CID notificação compulsória,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CONTRACEP1,src/omnisus_db/data/dicionarios/sih_rd.yaml,1º método contraceptivo,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CONTRACEP2,src/omnisus_db/data/dicionarios/sih_rd.yaml,2º método contraceptivo,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,GESTRISCO,src/omnisus_db/data/dicionarios/sih_rd.yaml,Gestante alto risco,,"{""0"": ""Não"", ""1"": ""Sim""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,INSC_PN,src/omnisus_db/data/dicionarios/sih_rd.yaml,Inscrição pré-natal,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,SEQ_AIH5,src/omnisus_db/data/dicionarios/sih_rd.yaml,Sequencial longa permanência,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CBOR,src/omnisus_db/data/dicionarios/sih_rd.yaml,Ocupação (CBO),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,CNAER,src/omnisus_db/data/dicionarios/sih_rd.yaml,CNAE (acidente de trabalho),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SIHSUS,t000_RDRR2301,VINCPREV,src/omnisus_db/data/dicionarios/sih_rd.yaml,Vínculo previdenciário,,"{""1"": ""Previdência social"", ""2"": ""Não"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Doc/IT_SIHSUS_1603.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
